League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest,Goals Host Half Time,Goals Guest Half Time,Game Outcome
Telekom 2.CFL,2,2017-2018,5,03.09.2017,16:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,2,,,G
Telekom 2.CFL,2,2017-2018,5,03.09.2017,16:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,5,03.09.2017,16:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,2,2,,,D
Telekom 2.CFL,2,2017-2018,5,03.09.2017,16:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1,1,,,D
Telekom 2.CFL,2,2017-2018,6,09.09.2017,16:00,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,6,10.09.2017,16:00,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,6,10.09.2017,16:00,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,6,10.09.2017,16:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,6,10.09.2017,16:00,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,4,0,,,H
Telekom 2.CFL,2,2017-2018,6,10.09.2017,16:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,7,19.09.2017,15:30,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,0,1,,,G
Telekom 2.CFL,2,2017-2018,7,17.09.2017,15:30,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,7,17.09.2017,15:30,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,5,,,G
Telekom 2.CFL,2,2017-2018,7,17.09.2017,15:30,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1,4,,,G
Telekom 2.CFL,2,2017-2018,7,17.09.2017,15:30,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,0,2,,,G
Telekom 2.CFL,2,2017-2018,7,17.09.2017,15:30,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,1,,,G
Telekom 2.CFL,2,2017-2018,8,23.09.2017,15:00,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,3,,,G
Telekom 2.CFL,2,2017-2018,8,24.09.2017,15:00,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1,1,,,D
Telekom 2.CFL,2,2017-2018,8,24.09.2017,15:00,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,4,0,,,H
Telekom 2.CFL,2,2017-2018,8,24.09.2017,15:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,3,2,,,H
Telekom 2.CFL,2,2017-2018,8,24.09.2017,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,2,1,,,H
Telekom 2.CFL,2,2017-2018,8,24.09.2017,15:00,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,9,01.10.2017,15:00,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,9,30.09.2017,15:00,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,0,2,,,G
Telekom 2.CFL,2,2017-2018,9,01.10.2017,15:00,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,9,01.10.2017,15:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,3,,,G
Telekom 2.CFL,2,2017-2018,9,01.10.2017,15:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,3,1,,,H
Telekom 2.CFL,2,2017-2018,9,01.10.2017,15:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,3,1,,,H
Telekom 2.CFL,2,2017-2018,10,11.10.2017,14:30,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,3,2,,,H
Telekom 2.CFL,2,2017-2018,10,11.10.2017,14:30,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,10,08.10.2017,14:30,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,0,2,,,G
Telekom 2.CFL,2,2017-2018,10,08.10.2017,14:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,10,08.10.2017,14:30,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,10,08.10.2017,14:30,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,6,1,,,H
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,4,0,,,H
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,0,3,,,G
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,0,5,,,G
Telekom 2.CFL,2,2017-2018,11,15.10.2017,14:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,4,0,,,H
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1,1,0,0,D
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,3,1,1,0,H
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,2,2,2,1,D
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,1,0,0,0,H
Telekom 2.CFL,2,2017-2018,12,22.10.2017,13:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,3,0,0,0,H
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,0,1,0,1,G
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,0,2,0,0,G
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,0,1,0,H
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,4,0,3,0,H
Telekom 2.CFL,2,2017-2018,13,29.10.2017,13:30,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,3,1,3,0,H
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1,1,,,D
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,1,0,0,0,H
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,0,1,0,0,G
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,3,1,1,0,H
Telekom 2.CFL,2,2017-2018,14,05.11.2017,13:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,3,2,1,2,H
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,1,4,,,G
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,4,,,G
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,3,1,,,H
Telekom 2.CFL,2,2017-2018,15,12.11.2017,13:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,2,1,,,H
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,1,0,1,G
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,1,0,0,G
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,1,0,0,0,H
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,3,1,2,1,H
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,2,1,1,0,H
Telekom 2.CFL,2,2017-2018,16,19.11.2017,13:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1,0,0,0,H
Telekom 2.CFL,2,2017-2018,17,28.11.2017,13:00,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,17,26.11.2017,13:00,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,0,5,,,G
Telekom 2.CFL,2,2017-2018,17,28.11.2017,13:00,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,0,4,,,G
Telekom 2.CFL,2,2017-2018,17,26.11.2017,13:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,0,1,,,G
Telekom 2.CFL,2,2017-2018,17,25.11.2017,13:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,2,2,0,1,D
Telekom 2.CFL,2,2017-2018,17,26.11.2017,13:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,18,07.03.2018,14:30,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,3,1,,,H
Telekom 2.CFL,2,2017-2018,18,21.03.2018,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,18,07.03.2018,14:30,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,3,0,,,H
Telekom 2.CFL,2,2017-2018,18,07.03.2018,14:30,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,0,3,,,G
Telekom 2.CFL,2,2017-2018,18,07.03.2018,14:30,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,18,07.03.2018,14:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,3,0,,,H
Telekom 2.CFL,2,2017-2018,19,11.03.2018,17:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,1,0,1,0,H
Telekom 2.CFL,2,2017-2018,19,21.03.2018,15:00,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,19,11.03.2018,17:00,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,2,2,0,1,D
Telekom 2.CFL,2,2017-2018,19,11.03.2018,17:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,1,0,0,0,H
Telekom 2.CFL,2,2017-2018,19,11.03.2018,17:00,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,3,0,2,G
Telekom 2.CFL,2,2017-2018,19,11.03.2018,17:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,20,14.03.2018,15:00,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,20,14.03.2018,15:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,20,14.03.2018,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,20,14.03.2018,15:00,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,20,14.03.2018,15:00,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,4,0,,,H
Telekom 2.CFL,2,2017-2018,20,15.03.2018,15:00,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,1,,,G
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,2,0,,,H
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,1,3,,,G
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1,2,,,G
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,21,18.03.2018,15:00,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,1,1,,,D
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,5858,Berane,Berane,https://www.srbijasport.net/club/5858-berane-berane/results,5853,Čelik,Nikšić,https://www.srbijasport.net/club/5853-celik-niksic/results,4,2,,,H
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,5856,Ibar,Rožaje,https://www.srbijasport.net/club/5856-ibar-rozaje/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,0,,,D
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,1199,Jezero,Plav,https://www.srbijasport.net/club/1199-jezero-plav/results,5855,Bokelj,Kotor,https://www.srbijasport.net/club/5855-bokelj-kotor/results,0,1,,,G
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5861,Cetinje,Cetinje,https://www.srbijasport.net/club/5861-cetinje-cetinje/results,1,0,,,H
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,8633,OFK Mladost Lješkopolje 1970,Podgorica,https://www.srbijasport.net/club/8633-ofk-mladost-ljeskopolje-1970-podgorica/results,5862,Igalo,Herceg Novi,https://www.srbijasport.net/club/5862-igalo-herceg-novi/results,5,0,,,H
Telekom 2.CFL,2,2017-2018,22,28.04.2018,15:00,8238,Otrant,Ulcinj,https://www.srbijasport.net/club/8238-otrant-ulcinj/results,52,Jedinstvo,Bijelo Polje,https://www.srbijasport.net/club/52-jedinstvo-bijelo-polje/results,1,0,,,H
